,coefs
lui_m’,0.006629745915363072
pas_qu’,0.004639321892915027
ce_matin,0.029897254018100138
et_leur,-0.0012061232539646231
avoir_quelque,-0.008306819253108562
-ce_qu’,0.011284071590854206
son_voix,-0.0014659119702713998
être_moi,-0.003242154788524707
ne_dire,0.008246884692675397
le_suivre,-0.01661834796774102
mais_un,-0.00295456787252375
vouloir_dire,-0.027286722976188282
si_ce,0.015556455498263526
de_chambre,-0.0032547886963775175
en_dire,-0.02064741281675499
lui_je,-0.015083354514072165
tenir_à,-0.014620604147842409
voir_ce,-0.001515800272448644
ni_le,0.019548584810603294
l’_argent,0.013032274912747553
faire_pour,0.0036468785350475116
le_vérité,-0.004289888207455962
mais_à,0.01758885522434259
ça_ne,0.02698332392914879
le_feu,-0.003293376513274828
avoir_je,-0.015960282765961096
j’_aller,0.008319713030901432
le_nature,0.0014739000496043688
il_y_avoir,0.004923018253941447
n’_avoir_pas,-0.006291036342701796
pouvoir_-_être,0.010221838679920554
n’_être_pas,-0.0020228054750894204
qu’_il_avoir,0.0006327184247318767
je_n’_avoir,-0.0033191940119613943
lui_-_même,-0.005987487193723027
c’_être_un,-0.0014665105058366567
que_j’_avoir,-0.014610921621951531
il_n’_y,-0.0025163116423253416
n’_y_avoir,-0.0008929817465900342
ne_être_pas,-0.006322352734996677
ce_qu’_il,0.006610462560734724
y_avoir_un,0.0029035559730282894
n’_éter_pas,0.0006756808937796156
il_n’_avoir,-0.003714170265166262
ce_n’_être,0.01988160928346817
être_-ce_que,0.0026141808452592825
je_ne_savoir,0.005118169131500838
c’_être_le,0.013308076384355834
ne_savoir_pas,-0.01583884828461722
qu’_lui_avoir,-0.009191167057511955
tout_à_coup,-0.0359202357786214
qu’_il_ne,0.015128033689043944
au_milieu_de,0.012187623196716412
que_je_ne,-0.0009519797943229125
ne_vouloir_pas,-0.009080914669374133
se_mettre_à,0.000929958541733234
qu’_il_n’,0.017715089822091742
de_tout_le,0.0027754003511858564
ne_pouvoir_pas,-0.002505828452453288
qu’_être_-ce,0.00029718007700306524
ce_que_je,0.014058450939342057
qu’_il_être,0.006233558304206093
tout_le_monde,-0.028827039454315813
c’_éter_un,0.010400966310135472
le_porte_de,-0.0005609097363268466
d’_un_voix,0.028467405837905694
n’_avoir_jamais,-0.021864869643793815
je_ne_pouvoir,0.019262808346520253
le_jeune_fille,0.0025893713178873575
être_-ce_pas,-0.01287287809552388
lui_n’_avoir,-0.009329846994749352
que_c’_être,0.004462574563501814
qu’_il_y,0.025818773303939085
je_l’_avoir,-0.004593322885767548
n’_être_-ce,-0.00439027902480933
de_ne_pas,0.028991960417795684
et_de_le,-0.013517581975070938
que_je_être,-0.02066067607516473
et_qu’_il,-0.011201664256148977
un_de_ce,0.010334296443246772
à_l’_heure,0.004609138438251886
je_ne_être,0.004218644997347874
y_avoir_pas,0.01862167998816736
n’_avoir_plus,0.0037855196656090668
ce_être_un,-0.0011494259540663835
je_me_être,-0.011088560942069205
que_vous_avoir,0.0015139149864329619
au_fond_de,0.01156887768501864
au_bout_de,-0.03202233343593577
c’_éter_le,0.010043868795135993
avoir_pas_de,-0.004651764426703527
tout_de_suite,-0.005694272680265692
qui_n’_avoir,-0.013903164375441271
que_je_vous,0.011414353082569295
tout_à_fait,-0.0030175920486805296
il_falloir_que,0.009434558631207509
n’_avoir_rien,-0.008807843264912726
c’_être_que,0.018387145505395813
en_même_temps,-0.02966531281373391
un_sorte_de,-0.012615154643435789
un_coup_de,-0.008787070465384857
ne_l’_avoir,-0.023563782154340462
de_le_rue,0.005027626266963403
que_l’_on,-0.029251420663361852
en_ce_moment,0.0008718010628528309
à_le_porte,0.020547070069177203
de_l’_autre,0.013621377427273769
à_travers_le,-0.004423145650918714
le_main_de,0.0026402149860997324
un_peu_de,-0.007311582731761236
d’_un_air,0.014266301027778091
l’_un_de,-0.015538815632888305
à_le_fois,-0.005980075314334327
n'_avoir_pas,-0.0018040350470995142
le_jeune_homme,0.0044446316380716494
je_ne_vouloir,0.010705941608134524
qu’_lui_ne,0.008391085661969512
il_ne_pouvoir,-0.01897080614088563
il_avoir_un,-0.01521530223062748
qu’_il_éter,-0.011288613296380229
le_temps_de,0.00687433888021115
et_c’_être,-0.011043363340320701
tout_à_l’,0.009898715255817156
ce_que_vous,-0.01684142569942533
ce_n’_éter,0.007033084853285482
ce_qu’_lui,-0.010082848227718051
ce_être_le,0.007082102534889653
avoir_-t_il,0.005186879508386041
il_m’_avoir,0.0052242019569477575
qu’_il_falloir,0.02373947762177624
de_le_maison,-0.016792277606379608
et_d’_un,0.010046707056263645
je_vous_avoir,-2.8982575406519132e-05
celui_-_là,0.009046966600685281
le_premièr_fois,-0.0058324085085891516
le_nom_de,-0.004176311988283688
vous_n’_avoir,0.008543301036306516
avoir_l’_air,0.0150848428488117
c’_est_-,0.007635191840806611
au_moment_où,-0.014054763742952689
que_je_n’,-0.00987115381868199
à_tout_le,0.002942373600115962
avoir_pas_le,-0.003958311125243729
il_avoir_été,0.002494744987617218
de_le_vie,0.019902755520217637
dire_qu’_il,-0.01772481803108592
tout_ce_que,0.005569149185165166
qu’_il_s’,0.0021060584468082263
jusqu’_à_le,0.0015405279958389587
au_lieu_de,0.02925961670636609
qu’_il_se,0.02622952410786009
s’_en_aller,-0.006829390062962911
y_avoir_de,-0.01332144936106048
tout_ce_qui,-0.001280728654700641
comme_s’_il,0.01425559236345195
le_rue_de,0.012891367971333901
et_que_le,-0.018874323604195702
il_n’_être,0.012038276386101878
–_eh_bien,-0.011389341092886012
est_-_à-dire,0.010147573028991828
que_ce_être,0.029614119909203478
qui_l’_avoir,-0.000625732312138677
parce_qu’_il,-0.021742787367020365
y_en_avoir,0.001286114005825675
je_ne_vous,0.007882090494387694
et_de_son,-0.016381393855986207
j’_avoir_un,0.009015015570341761
à_le_main,0.017368683173742103
qu’_on_ne,0.016767642096756442
c’_être_bien,-0.01462697161721255
on_ne_pouvoir,0.018577827832587872
et_je_ne,0.01822675323140953
le_jeune_femme,-0.010767636666612278
il_l’_avoir,0.015050758171910721
pour_ne_pas,0.007814903836280845
être_-ce_qu’,0.01349948431012708
il_ne_falloir,-0.0026176758874809653
je_ne_me,0.017114969985611288
qu’_lui_être,0.0037609123291373362
dans_le_chambre,-0.015611611191695029
d’_un_ton,-0.014847250745091951
que_c’_éter,0.011245073503246486
je_ne_le,0.00026552567931862833
être_pas_un,-0.015261383435887893
le_long_de,0.008188712541639763
dans_le_rue,-0.01638054017040584
il_ne_se,0.013415900482363831
que_je_me,0.01637629976386955
le_fin_de,0.008036827803738886
il_avoir_le,-0.0016316608131622602
à_cause_de,-0.017705533490915266
tout_ce_qu’,-0.017460264904802295
à_ce_que,-0.012160107698907947
quelque_chose_de,0.018875708816763117
qu’_lui_n’,0.01993693300245203
peu_à_peu,0.002756915650806064
à_côté_de,0.0013119313880196385
et_j’_avoir,-0.00716197782432372
entrer_dans_le,-0.019166009152167995
je_n’_en,0.020909756934535936
vous_m’_avoir,-0.0022981696330589036
de_côté_de,0.0015913040048132453
il_s’_agir,0.0003240826776051724
que_nous_avoir,-0.007701067258942677
en_face_de,-0.017854361147768887
mais_c’_être,-0.018314935541752814
dans_tout_le,-0.003979479632162377
ce_qu’_on,0.006361749989884131
avoir_besoin_de,0.001514785016452308
de_plus_en,0.01014668139559589
que_vous_ne,0.019360229720463806
à_son_tour,-0.0017237907888751193
de_le_nuit,0.005544449152296496
le_maison_de,-0.011833399033882643
il_n’_en,0.0002646155494216496
il_ne_s’,0.0003902040272011249
c’_être_à,-0.0013389451198365541
n’_en_avoir,0.027453092917802617
je_croire_que,0.004515228746008313
le_tête_de,-0.0014129098577851675
mais_je_ne,-0.015494579312885578
plus_en_plus,0.011120076024623834
ce_qui_être,0.0048443069083546
tout_de_même,-0.009853554079187784
à_l’_autre,-0.01150924301041479
sur_le_table,-0.011446910687131799
qu’_on_avoir,-0.001912520280500082
il_n’_éter,0.014752838591026735
lui_avoir_faire,-0.005163102562691682
qui_m’_avoir,0.0007057457968986882
c’_être_moi,0.003641222794535972
dans_le_salle,-0.006916422174225772
qui_venir_de,-0.031877724073534536
avoir_faire_un,-0.002915119296961306
ne_pouvoir_plus,0.01311526655327977
ce_que_j’,-0.009591711625845333
j’_en_avoir,0.0030657942874616068
autour_de_lui,0.013219853721064873
et_qu’_lui,0.0018788875858682923
lui_ne_pouvoir,-0.004516130862957039
c’_être_de,0.020130029178246814
s’_écrier_le,0.05255023533026334
et_que_je,0.026217215366738617
que_tout_le,-0.013017743509518719
le_mort_de,0.013415642959861968
où_l’_on,0.01703449654831778
s’_écrier_-t,-0.00346630154997328
de_le_porte,0.001931407159410473
et_il_se,-0.0076420559622504556
c’_être_ce,-0.02708315769520211
c’_être_qu’,0.010504524069259726
l’_air_de,-0.012821756738988705
lui_avoir_un,0.01427552899757904
n'_être_pas,-0.004268648663560297
ne_m’_avoir,-0.006108308474309877
l’_avoir_voir,-0.004392124800394813
coup_d’_œil,-0.02082522321506685
dire_que_le,0.0008620829803899052
j’_avoir_le,0.00452592431810861
un_de_son,0.017244340530839855
un_homme_qui,0.002088846725642605
tout_le_jour,0.002733724347674942
être_pas_le,6.146325730035954e-05
ne_falloir_pas,0.009640882547815826
je_vous_le,-0.02235395144205838
on_n’_avoir,-0.0005646666050757207
il_avoir_faire,-0.014948415994394152
il_me_semble,-0.003536721504783819
il_y_en,-0.007841621962988984
n’_avoir_pouvoir,0.014421945480349758
il_venir_de,-0.006524301191786986
et_je_me,-0.03690518590113258
j’_avoir_avoir,0.010940900491476484
dans_le_maison,-0.017529073286120574
ce_qui_se,0.03088961226031924
de_celui_qui,0.002816824238992138
lui_dire_il,0.00519948552322379
au_bord_de,0.0006005009567769568
côté_de_le,-0.011578814188343192
c’_être_vrai,-0.01491870586384755
et_de_l’,-0.009811397696224567
de_tout_ce,0.013050911713674732
j’_avoir_été,0.019268440531151825
avoir_avoir_le,-0.0023325971285097576
que_je_le,-0.008394658580700274
le_main_et,0.0017562939717739952
un_peu_plus,0.006439180494858997
de_le_jeune,-0.004658441391429345
pour_le_premièr,-0.01052396273994845
dire_il_en,0.0008912386264187541
ne_faire_pas,-0.0058367304702465275
l’_avoir_pas,0.004482664898605579
mais_il_ne,-0.0009024387618146264
aprè_-_midi,-0.0010748914922570955
de_tout_son,0.019902919687678124
je_lui_avoir,0.013141199018105844
et_tout_le,0.008643558557534825
être_pouvoir_-,0.008337945752436989
ce_ne_être,-0.0072487342749721784
je_m’_en,0.005112289717219491
tandis_que_le,0.004163312371342702
il_s’_être,0.015328832238453837
vous_l’_avoir,0.0015607327374838101
et_il_avoir,0.014373229026780883
en_train_de,-0.006205462747178822
le_droit_de,-0.0027631808262335387
le_femme_de,-0.000585740738257248
il_se_mettre,0.016098122469949985
y_avoir_plus,0.003905640623566837
avoir_plus_de,0.000865868070285744
de_le_chambre,-0.003324008976831217
ne_comprendre_pas,0.007451253337397295
le_chambre_de,0.007725529570729573
on_ne_savoir,-0.0164298439640323
et_dans_le,0.0015650989753299657
à_le_fin,0.0006812017483463292
je_vous_en,-0.008601187401770877
lui_avoir_été,-0.02176519589627636
-ce_que_vous,0.0032978807941573536
que_je_vouloir,0.019244643935645327
bien_qu’_il,0.0012018606913375845
j’_avoir_faire,-0.0022835118304443867
de_ce_que,0.007284387102105214
milieu_de_le,0.018974794823023586
le_tête_et,0.012264553411530073
m’_avoir_dire,-0.01128819440995176
d’_un_coup,0.05485739174649745
le_bras_de,0.011271231021423925
il_s’_en,-0.0042462412756837575
de_le_ville,0.018446430977756497
dans_son_chambre,0.005693734762061114
qu’_il_aller,-0.0017513788392501312
ce_jour_-,-0.005412190824607778
qu’_lui_éter,0.020997734946626278
il_en_avoir,-0.0022283197145046
qu’_il_lui,0.009081442103326709
c’_être_pour,-0.004717669903043867
de_l’_eau,-0.002539290319778385
et_à_le,-0.018402705354484017
et_l’_on,0.015332198813443314
le_plus_grand,-0.0011822488408034877
nous_n’_avoir,-0.0015470217743308841
ce_que_le,0.037913321939653515
il_n'_y,-1.9963301442047307e-05
que_celui_de,-0.003004778652396677
avoir_pas_été,-0.012307698148953718
d’_un_homme,0.019988507505240546
–_je_ne,-0.0025506066297792417
celui_de_le,-0.0056728072245924655
jusqu’_à_ce,0.0054511889257918816
écrier_-t_il,-0.009197300683902109
avoir_avoir_un,0.014531150789126722
falloir_que_je,-0.012607764387533109
ne_devoir_pas,-0.002291695881213464
de_ce_qui,0.005625385538583642
c’_être_tout,-0.009297395302127786
qui_avoir_été,0.003448276655612099
de_son_mère,-6.09570179423688e-05
qu’_il_en,-0.019116574732354966
le_force_de,0.016680964487947116
dans_son_bras,-0.012120203848235155
de_le_terre,-0.009751744159593337
-t_il_en,-0.022202448532401334
n'_y_avoir,0.005479737831525127
avoir_rien_à,0.013958004429251889
que_tu_avoir,-0.006967969899524065
je_ne_l’,-0.025583045610287874
qu’_il_venir,0.0036687015977899936
l’_avoir_dire,0.009648340621243711
qu’_il_faire,0.008603058247790306
tu_n’_avoir,0.0031385982058232957
à_le_maison,-0.0030645296738322433
n’_éter_plus,0.007848945159739697
je_n'_avoir,0.002989073832022154
il_en_être,-0.009815572087800132
le_main_sur,0.011024451008780996
je_être_un,0.056009021090849105
ne_croire_pas,0.008810090027777055
en_avoir_pas,0.02195136159878369
le_voix_de,0.001788682903956622
avoir_pouvoir_-,0.0027101633752558587
lui_avoir_dire,0.010163567370615995
un_coup_d’,-0.009319470720824289
c’_être_l’,0.0024906835572691207
n’_avoir_point,0.0023895880636222
sortir_de_le,0.0007138150995194244
demander_-t_il,-0.00016064662727419097
si_j’_avoir,-0.015094414415116886
le_oeil_de,0.010346715536764056
de_ce_qu’,0.01868570775637601
j’_avoir_voir,-0.016143813755547628
je_vous_dire,-0.002081016087145537
le_bruit_de,-0.005632827889825144
à_ce_qu’,-0.0028763485459447624
m’_avoir_faire,0.01299719914990095
porte_de_le,-0.008524732889162522
il_s’_éter,-0.003216936320090078
plus_d’_un,-0.03343424886483408
de_son_père,0.02961463603828228
celui_qui_avoir,0.012864724881767443
à_peu_prè,0.0014404029916355963
le_place_de,0.013629279009163667
dans_le_nuit,-0.0034645912934293415
lui_m’_avoir,-0.004401083089129272
vouloir_-_tu,0.025864066289064923
que_je_pouvoir,-0.009035560150499194
ne_voir_pas,0.018279515217887662
s’_il_avoir,-0.020848655747061517
de_le_mort,0.025361394442298714
je_aller_vous,-0.020076990482412512
-_de_-,3.580336258836719e-05
avoir_dire_que,0.00039220654334115097
il_se_trouver,0.0010433077831900335
n’_avoir_qu’,-0.014413349517266217
de_son_vie,0.007652031393366377
que_vous_me,0.016725531943776913
à_ce_moment,-0.017988698234297974
il_avoir_avoir,0.026716841779005837
comme_si_lui,0.008047083165869972
il_ne_savoir,-0.009722567890569222
heure_de_matin,0.013882045549952407
avoir_pas_avoir,-0.003244630158655105
parce_que_je,-0.007389744910789098
jour_-_là,0.004227974840452201
avoir_pas_encore,-0.011795976752747316
se_diriger_vers,0.005282999446605449
de_temps_en,0.02414713545282399
se_tourner_vers,0.007361266138029675
qui_se_passer,0.004928399199618316
de_l’_homme,-0.026653533348361055
sur_le_route,0.013671017833658433
avoir_de_le,-0.007566763658731594
dire_que_je,-0.0019529242342659265
et_je_être,-0.01835941029340768
le_fille_de,-0.0042679920095041205
ouvrir_le_porte,0.0041946215393583175
il_ne_être,0.00810565807118438
s’_il_n’,-0.0006022358011567447
de_le_mer,0.01627728197831518
et_le_plus,-0.01588145144737964
n’_être_plus,0.0026131926838076874
dans_le_cour,0.005390044591402772
le_visage_de,-0.011170859157795098
temps_en_temps,0.028018103248322504
ne_être_plus,0.0012112695226521035
lui_faire_un,-0.012132914288061443
avoir_le_temps,-0.002315148133889533
de_le_main,-0.004146162558737318
qu’_il_pouvoir,0.023694043070168324
se_mettre_en,0.015418467828227858
qu’_on_le,-0.0032867597381754897
le_vue_de,0.003698812696686779
luire_-_même,0.02704199968393872
le_comte_de,0.009180377426059736
-ce_qu’_il,0.013760997405095189
si_l’_on,-0.02822515169530382
à_celui_de,0.009276777937021993
il_être_vrai,0.01770142503799696
que_dans_le,0.005675968819596615
dans_le_salon,-0.013484390756423461
de_l’_hôtel,-0.003227298296118348
et_il_ne,-0.016542976391318364
qu’_lui_se,0.014249399508499521
le_vie_de,0.019509502910730572
et_je_vous,-0.007790903034837465
dire_qu’_lui,-0.007279415485972404
il_faire_un,0.01594353673109895
et_ce_être,-0.02653591324853098
qu’_il_le,-0.021206235747638396
j’_en_être,-0.017783576560027357
c’_être_lui,-0.00027056331867607476
qu’_il_me,-0.01567023129279768
quart_d’_heure,0.00764517048660003
lui_avoir_le,0.019740266676847102
-ce_que_tu,0.0015116974965455783
en_tout_cas,-0.014561117692880599
bord_de_le,-0.0013184001782138972
le_chemin_de,-0.013406314576188606
croire_qu’_il,0.024399981603326987
je_ne_voir,0.010410720732172835
mais_il_n’,-0.004424369166788532
murmurer_-t_il,-0.011836657588557054
être_moi_qui,-0.00623816751807551
n'_éter_pas,0.005127611124121687
ce_que_tu,0.019603320997632973
qu’_on_lui,-0.009138827288026471
le_coup_de,-0.00016094941550672638
qui_lui_avoir,-0.018691436290700376
le_jour_de,-0.01923051123510853
le_tour_de,-0.01556056454499469
au_nom_de,0.034255779993034155
un_homme_de,0.0041732080558790794
salle_à_manger,0.012174942885478211
ne_connaître_pas,-0.004143907286292812
l’_heure_de,-0.011728065742994799
et_dont_le,0.0018656126233235993
dire_il_je,-0.0177086240188611
qu’_on_pouvoir,0.013896913378339346
il_se_être,0.011968717130816639
avoir_pas_d’,-0.004467955976048886
qu'_il_avoir,-0.0007634511067817355
il_s’_était,0.010173774538410276
dans_un_coin,0.000864937225046302
avoir_faire_le,-0.018844215006542365
et_se_mettre,0.009776148174323472
il_ne_le,-0.005525873974183527
c’_être_vous,0.016770552073604176
qui_s’_éter,-0.014424934487023089
l’_avoir_faire,-0.0051309236794089596
que_je_avoir,0.008802175168432338
et_qu’_on,0.017323903269218954
que_je_lui,0.018047324166200866
au_pied_de,-0.00494798525752135
tendre_le_main,0.0020865544225465017
être_pas_de,-0.02423597710157195
avoir_qu’_un,-0.003544290674575762
quand_il_avoir,0.02512200929114179
par_-_dessus,0.014548572503083486
je_venir_de,-0.020310885897083106
il_avoir_l’,0.004229951418148993
à_ce_heure,0.015027894582371238
le_jour_où,0.013099618585125665
de_l’_argent,0.005556648390798482
il_se_sentir,0.003134959998831791
si_vous_vouloir,0.002222831904737533
vous_dire_que,0.0015910128524574388
mais_j’_avoir,0.005650108042025536
avoir_prendre_le,-0.0025800040872251263
il_n'_avoir,0.007113172154891056
c’_être_là,-0.01123022839555924
être_dans_le,-0.0063046881888693
d’_un_autre,-0.020578893862032724
l’_idée_de,0.019368837536384933
on_l’_avoir,-0.019186840967282424
de_le_salle,0.0005014554047583409
celui_d’_un,0.017277638054739086
parce_qu’_lui,-0.014368903308302393
ne_savoir_plus,-0.008443254954984606
dans_son_main,-0.0284171508003846
à_celui_qui,-0.008972814069813973
que_je_faire,0.001958718173300969
que_je_aller,-0.027474249300238656
il_d’_un,-0.03543944463235573
l’_air_d’,0.00939223714119751
*_*_*,-0.00133037177894967
lui_l’_avoir,-0.0036279152105937076
-ce_que_je,-0.0007866248596180369
il_lui_avoir,-0.018836700154441856
de_son_main,0.021831709149468418
un_jeune_fille,-0.02442102174383914
il_falloir_bien,0.027537453089031626
bout_d’_un,0.006378800971082253
on_m’_avoir,0.012296644631008826
sur_le_seuil,0.0019041694318993525
savoir_bien_que,-0.008287682877241508
d’_un_grand,0.004467338586626661
le_porte_et,-0.0003720743659494994
l’_honneur_de,0.014976729541354995
je_me_sentir,0.0005796029298877701
le_reste_de,-0.005685417436010503
un_partie_de,-0.018045817748371676
il_falloir_le,-0.006232503602187937
ne_pouvoir_se,0.017112407904741736
fond_de_le,0.0051242101186146334
moi_je_ne,-0.01859555836291432
que_j’_éter,0.020208788010453414
de_l’_amour,-0.0067794113188423336
si_je_ne,-0.017178128592078606
dire_lui_en,0.00919730557543809
et_lui_dire,-0.026775754312430858
l’_homme_qui,-0.017504118655345492
que_le_autre,0.028855841098566603
je_savoir_que,-0.02042666413615815
sur_le_terre,0.001298153647336943
pas_de_tout,0.0032159365488970797
l’_autre_côté,0.00314486730304319
je_n’_y,0.020478321368207594
prendre_le_main,0.008580609535402314
n’_en_être,-0.0007535502953897415
un_air_de,-0.013178244552361508
–_je_vous,-0.028313732155664868
le_salle_de,-0.00971550608087918
de_le_cour,-7.51596209255579e-05
savoir_ce_que,0.002677534165734106
où_il_avoir,0.014964265991410252
le_fils_de,-0.04033258843928106
au_bout_d’,-0.0009155610901369838
à_le_tête,-0.006591531764602472
je_ne_m’,0.0013238547844483524
qu’_lui_s’,-0.024018962745815522
d’_un_femme,0.00213380539308509
dans_le_grand,-0.035479608465634076
pas_de_le,-0.018275629645999682
hausser_le_épaule,0.0043341441600535345
un_espèce_de,-0.005666421784887909
s’_il_ne,0.006113614403050966
c’_être_mon,-0.01185415530622533
dans_le_jardin,0.010211846373266772
dans_le_même,0.017561329021471252
ce_que_nous,-0.00979426877538035
ne_dire_pas,-0.0016952995316021158
qui_n’_éter,-0.023280457771522566
de_ce_homme,0.01587997312733534
faire_de_le,-0.0074088302669804125
que_vous_n’,0.0076047487845136465
un_cri_de,0.004042333028978272
être_qu’_il,0.010527010293455655
de_le_faire,-0.01632378922574176
pas_qu’_il,-0.0011201688265051345
avoir_pas_besoin,0.013039402823101408
se_dire_il,0.014175106930221839
et_pouvoir_-,0.001774609430197296
autour_de_le,-0.006405773546770087
qui_s’_être,0.005519892452804159
à_voix_bas,-0.00687361124470354
qu’_il_m’,-0.0171247778720316
dans_le_monde,-0.01600303911464068
avoir_pas_un,0.016927244210087913
lui_prendre_le,0.006197579791327906
que_vous_vouloir,-0.002117485779142165
le_bord_de,0.002659915305417828
d’_un_de,-0.0049748832872986435
vous_-_même,-0.017173007335978048
il_ne_vouloir,-0.00494574856266917
pour_qu’_il,-0.01348212037754936
comme_tout_le,-0.010572298172660428
et_il_être,0.01063198886562734
et_il_s’,-0.013298863904150256
lui_ne_se,0.01485451999801666
main_sur_le,-0.0036000753820088216
vous_avoir_faire,-0.013027760677954301
le_pointe_de,-0.011249873466197793
être_le_plus,0.009308156365589295
ne_lui_avoir,-0.012154398362530943
le_peine_de,0.011331099873019435
autour_d’_lui,-0.005825657149980712
il_se_faire,0.014588134324460005
avoir_quelque_chose,0.015654362431706866
-_même_et,-0.006192346243331728
que_je_savoir,-0.01825702798818674
de_son_mari,0.0068184225622338335
lui_donner_un,-0.0013277306080551347
avec_un_sourire,0.013033848183949218
il_avoir_pouvoir,0.0004263244293638688
avoir_peur_de,-0.0028274895058081804
au_moment_de,0.0022422075181757948
pas_à_le,0.0060112506486074
femme_de_chambre,-0.013475872320070996
quand_il_être,-0.019720272340686632
de_faire_un,0.018025292465415756
le_cour_de,0.01591615755681154
plus_que_le,0.0032366161598845855
j’_avoir_pouvoir,0.014791550488740063
sang_-_froid,0.0161847835701037
que_je_m’,0.018556831934016565
avoir_voir_le,-0.0036055986511714933
on_ne_le,-0.0020905277560960387
je_t’_avoir,0.0352965237069425
et_il_n’,0.0022846789741710278
diriger_vers_le,0.0027094643448949073
qui_être_le,-0.022326818257040124
en_faire_un,0.003763749092998985
plus_qu’_un,-0.031454011828108745
d’_un_façon,0.0314661764618996
ce_n'_être,-0.018304733687872415
coin_de_le,0.003344858377266272
y_avoir_que,-0.002322847155040263
que_je_l’,-0.013946393357642545
mettre_à_le,0.009219586377557125
mais_il_avoir,0.008175815379631258
et_sur_le,0.007253869899196982
lui_dire_je,0.002570233603625884
le_cœur_de,-0.011644068569475719
lui_c’_être,0.0032045961884987844
au_-_dessous,-0.014928010977488814
qui_n’_être,-0.01195343077520939
jusqu’_à_l’,0.02841290203836909
et_qui_avoir,-0.011646145933624686
être_un_peu,-0.022013933717542594
bien_que_je,-0.00042579158264783977
vous_avoir_un,0.01151035551335458
se_lever_et,-0.012284732228740157
avoir_jamais_voir,0.004207513111676178
s’_approcher_de,0.00348508490322127
j’_avoir_l’,0.014780748227962978
dans_l’_ombre,0.01479237102644827
lui_s’_éter,-0.012077458394560953
il_avoir_de,0.004272126048697095
tout_le_deux,0.0237039272552988
de_lui_et,-0.01524263749624472
que_tu_être,0.00233288902600789
de_mon_vie,0.02722421268387458
ne_aller_pas,-0.0077211211429857075
le_chef_de,0.014913927060952447
dans_le_main,-0.019329395849079774
en_avoir_un,0.021692886848548927
qui_avoir_un,0.012772030687919976
qu’_il_vouloir,-0.024758450393844056
parce_que_le,0.020876913376483324
dire_il_à,-0.0012941606821881648
n’_aller_pas,0.004638892194660396
on_eût_dire,0.02217398934917852
de_le_tête,-0.0070807736138575866
et_je_le,-0.019775183334531134
de_le_table,-0.004735999588882408
-_même_le,-0.015943836338974206
de_le_voir,0.018955488309658743
et_lui_avoir,0.01682740394332273
ne_vous_avoir,0.0024751440745385592
le_oeil_et,-0.03520149018496854
de_m._de,-0.005570656339100775
à_lui_-,0.005006070448533822
-_être_le,-0.0045734871350790515
il_lui_sembler,0.0113214927068472
bien_que_le,-0.004864375596002191
un_quart_d’,0.014614901562668061
pas_dans_le,-0.010545527186071782
à_l’_intérieur,-0.005543282014056169
le_secret_de,0.020565523359359607
de_temps_à,-0.039547028288460864
pousser_un_cri,0.005173769135725772
un_jeune_homme,0.016503546905635703
ce_éter_un,0.001630344569640119
être_que_le,0.009503350108414892
je_le_voir,0.016963977107604698
mais_il_être,0.013688377879713474
celui_qu’_il,-0.026064242134198935
à_peu_près,0.007398543379143665
n’_avoir_aucun,0.019467422774841554
qu’_à_le,-0.0010093485882375225
dans_le_vie,-0.002086296752712971
il_ne_me,-0.006864350736118017
le_main_à,-0.025568836163336647
-_être_un,0.003728093077272225
y_avoir_rien,0.011327687902180349
de_son_femme,0.02437725096464006
d’_un_geste,-0.02185856565065185
me_dire_que,-0.011559265065208942
l’_entrée_de,-0.013156060208372695
avoir_qu’_à,-0.016908223914742587
y_avoir_-t,0.0234137633776176
vous_le_dire,0.013053592220486408
qui_avoir_le,-0.00942360368826638
ne_pouvoir_s’,-0.014938838762063103
j’_avoir_bien,-0.0021576064991742808
pas_besoin_de,-0.0036986662183692526
y_avoir_quelque,-0.029702849598735547
l’_hôtel_de,0.010103664013742693
plus_ou_moins,0.011218163535477886
qui_se_trouver,-0.0016688948385969085
d’_un_petit,0.004725510053521249
être_qu’_un,-0.004203473245642219
de_son_ami,0.0033996220602028684
ce_qui_s’,-0.0017670664827299722
à_l’_hôtel,0.015355106084811726
savoir_qu’_il,-0.02862185480935802
que_nous_être,-0.00011254550118681576
au_coin_de,-0.008274043999045914
le_salle_à,0.0048358021322953
lui_dire_lui,-0.006288040300144402
et_je_n’,0.026835825141486754
que_il_ne,-0.010599655096541384
être_-ce_qui,-0.023900188705644556
ne_pouvoir_être,0.000454705234571609
lui_n’_éter,0.003695120312015182
je_être_le,0.019506832621147146
y_avoir_dans,0.048721097303748316
le_route_de,0.018707861636277075
d’_autant_plus,0.015528147175457866
l’_un_d’,0.012882665938502123
je_vous_prier,-0.022387010895164774
que_vous_m’,-0.01496606287301504
sortir_de_son,-0.005550094845148911
sur_le_tête,-0.01658495222037131
n’_avoir_que,-0.02379218390379302
je_le_sai,-0.01980345125311017
que_je_te,0.006860606297114574
près_de_le,-0.004987669852287128
que_ce_n’,0.030949129362751564
vous_avoir_dire,0.02482958188960998
ne_s’_éter,-0.00011183411362976971
avoir_finir_par,-0.022941196617798195
dans_le_petit,-0.02632891142412318
lui_n’_être,0.00992344635433677
autre_côté_de,0.0022612472424120393
me_l’_avoir,0.0269841160516779
sur_lui_-,0.030156255323848927
