date,auteur,titre,fabula,canon
1880,henry greville,croquis,False,non_canon
1880,henry greville,le moulin frappier,False,non_canon
1880,de maupassant guy,contes divers,True,non_canon
1880,inconnu,indiscretions d une parisienne mademoiselle figaro,False,non_canon
1880,alphonse karr,bourdonnements,False,non_canon
1880,henri leriche,henri leriche la soutane aux orties,False,non_canon
1880,louis letang,la belle hotesse,False,non_canon
1880,rene maizeroy,mora les deux femmes de mademoiselle,False,non_canon
1880,marie marechal,un mariage a l etranger,False,non_canon
1880,mlle de martignat,l oncle boni,False,non_canon
1880,charles merouvel,la filleule de la duchesse,False,non_canon
1880,raoul de navery,les voyages de camoens,False,non_canon
1880,du terrail pierre alexis de ponson,les aventures du capitaine la palisse,False,non_canon
1880,leopold stapleaux,le pendu de la foret noire,False,non_canon
1880,andre theuriet,toute seule un miracle saint enogat,False,non_canon
1880,louis ulbach,le chateau des epines,False,non_canon
1880,louis ulbach,le crime de martial,False,non_canon
1880,paul vernier,la chasse aux nihilistes,False,non_canon
1880,emile zola,nana,True,canon
1881,d aurevilly jules barbey,une histoire sans nom,True,non_canon
1881,elie berthet,le charlatan,False,non_canon
1881,fortune du boisgobey,le crime de l omnibus,False,non_canon
1881,charles buet,histoires a dormir debout,False,non_canon
1881,victor cherbuliez,noirs et rouges,False,non_canon
1881,leon cladel,les va nu pieds,False,non_canon
1881,josephine colomb,feu de paille,False,non_canon
1881,alfred de courcy,le roman cache,False,non_canon
1881,alphonse daudet,numa roumestan,True,non_canon
1881,emile desbeaux,les pourquoi de mademoiselle suzanne,False,non_canon
1881,chatrian erckmann,les vieux de la vieille justine et lucien.,False,non_canon
1881,paul feval,roger bontemps,False,non_canon
1881,gustave flaubert,bouvard et pecuchet,True,canon
1881,zenaide fleuriot,alberte,False,non_canon
1881,anatole france,le crime de sylvestre bonnard,True,non_canon
1881,emile gaboriau,les amours d une empoisonneuse,False,non_canon
1881,henry greville,lucie rodey,False,non_canon
1881,henry greville,perdue,False,non_canon
1881,de maupassant guy,la maison tellier,True,non_canon
1881,joris karl huysmans,en menage,True,non_canon
1881,andre laurie,memoires d un collegien,False,non_canon
1881,camille lemonnier,les charniers,False,non_canon
1881,jules lermina,la haute canaille,False,non_canon
1881,pierre loti,fleurs d ennui,True,non_canon
1881,pierre loti,le mariage de loti,True,non_canon
1881,pierre loti,le roman d un spahi,True,non_canon
1881,hector malot,seduction,False,non_canon
1881,hector malot,une femme d argent,False,non_canon
1881,mlle de martignat,ginette,False,non_canon
1881,robert de nervo,bon de nervo les memoires de mon coupe,False,non_canon
1881,monroy richard o,feux de paille,False,non_canon
1881,elise de pressense,petite mere,False,non_canon
1881,l. r,un amour heureux,False,non_canon
1881,adolphe racot,le plan d helene,False,non_canon
1881,emile richebourg,le fils,False,non_canon
1881,george sand,jeanne,True,non_canon
1881,paul sauniere,la succession marignan,False,non_canon
1881,madame de stolz,les deux reines,False,non_canon
1881,marcel tissot,la veuve d attila,False,non_canon
1881,jules valles,l enfant,True,canon
1881,jules valles,le bachelier,True,canon
1881,jules  verne,la jangada huit cent lieues sur l amazone,True,non_canon
1881,claude vignon,une femme romanesque adrien malaret l exemple,False,non_canon
1882,gustave aimard,les bandits de l arizona,False,non_canon
1882,antoine albalat,l inassouvie roman intime,False,non_canon
1882,stella blandy,la benjamine,False,non_canon
1882,edouard cadol,son excellence satinette,False,non_canon
1882,eugene chavette,la bande de la belle alliette,False,non_canon
1882,prosper chazel,histoire d un forestier,False,non_canon
1882,leon cladel,ompdrailles le tombeau des lutteurs,False,non_canon
1882,alphonse daudet,l evangeliste,True,non_canon
1882,albert delpit,la marquise,False,non_canon
1882,de laforest jean louis dubust,tête à l'envers,False,non_canon
1882,paul feval,veillees de la famille,False,non_canon
1882,zenaide fleuriot,bouche en coeur,False,non_canon
1882,julie gouraud,chez grand mere,False,non_canon
1882,henry greville,ariadne,False,non_canon
1882,henry greville,madame de dreux,False,non_canon
1882,de maupassant guy,mademoiselle fifi,True,canon
1882,charles d  hericault,les bourgeois de 93,False,non_canon
1882,ernest d  hervilly,parisienneries,False,non_canon
1882,landelle guillaume joseph gabriel de la,rouget et noiraud,False,non_canon
1882,auguste lacroix,la famille robert,False,non_canon
1882,pierre loti,mon frere yves,True,non_canon
1882,pierre loti,suleima,True,non_canon
1882,robert  macaire,memoires de robert macaire,False,non_canon
1882,charles merouvel,le mari de la florentine,False,non_canon
1882,marc monnier,gian et hans le dossier de raimbaud,False,non_canon
1882,georges ohnet,le maitre de forges,False,non_canon
1882,emile richebourg,jean loup,False,non_canon
1882,emile richebourg,l enfant du faubourg,False,non_canon
1882,gustave ricouard,vast ricouard pour ces dames,False,non_canon
1882,henri riviere,le combat de la vie la jeunesse d un desespere,False,non_canon
1882,henri riviere,le combat de la vie mme naper,False,non_canon
1882,george sand,le dernier amour,True,non_canon
1882,francisque sarcey,les miseres d un fonctionnaire chinois,False,non_canon
1882,paul sauniere,le capitaine marius,False,non_canon
1882,aurelien scholl,memoires du trottoir,False,non_canon
1882,leopold stapleaux,l affaire du chateau de clamelle,False,non_canon
1882,gustave toudouze,la seductrice,False,non_canon
1882,mario uchard,la buveuse de perles,False,non_canon
1882,louis ulbach,la confession d un abbe,False,non_canon
1882,hippolyte verly,spada la rapiere,False,non_canon
1882,jules verne,l ecole des robinsons,True,non_canon
1882,jules verne,le rayon vert,True,non_canon
1882,henriette de witt,scenes historiques,False,non_canon
1882,pierre zaccone,la recluse,False,non_canon
1882,emile zola,pot bouille,True,non_canon
1883,adolphe badin,un parisien chez les russes,False,non_canon
1883,elie berthet,la marchande de tabac,False,non_canon
1883,stella blandy,un oncle a heritage,False,non_canon
1883,alexis bouvier,le bel alphonse,False,non_canon
1883,victor cherbuliez,la ferme du choquard,False,non_canon
1883,jules claretie,noris moeurs du jour,False,non_canon
1883,laurent olivier david,le heros de chateauguay,False,non_canon
1883,emmanuel denoy,mercedes pepin,False,non_canon
1883,vallon georges du,la roche d'enfer,False,non_canon
1883,albert dupuit,pauline tardivau etude de la vie de province,False,non_canon
1883,octave fere,les mysteres du louvre,False,non_canon
1883,gabriel ferry,le crime du bois des hogues,False,non_canon
1883,jules de gastyne,la femme nue,False,non_canon
1883,henry greville,angele,False,non_canon
1883,henry greville,l ingenue,False,non_canon
1883,henry greville,la maison de maureze,False,non_canon
1883,henry greville,le voeu de nadia,False,non_canon
1883,henry greville,louis breuil histoire d un pantouflard,False,non_canon
1883,henry greville,une trahison,False,non_canon
1883,de maupassant guy,contes de la becasse,True,non_canon
1883,de maupassant guy,une vie,True,canon
1883,marie robert halt,histoire d un petit homme,False,non_canon
1883,charles d  hericault,rose de noel,False,non_canon
1883,a job,l homme à toinon,False,non_canon
1883,auguste de lacroix,les soirees de saint germain,True,non_canon
1883,daniel lesueur,l amant de genevieve,False,non_canon
1883,pierre loti,l exilee,True,non_canon
1883,charles merouvel,angele meraud,False,non_canon
1883,bertrand etievant a. millanvoye,les coquines,False,non_canon
1883,marc monnier,un detraque,False,non_canon
1883,edouard montagne,le batard de ravaillac,False,non_canon
1883,jest rene de pont,la femme de cire,False,non_canon
1883,armand de pontmartin,les corbeaux du gevaudan,False,non_canon
1883,georges pradel,l oeillet bleu le gant de suede,False,non_canon
1883,ernest rasetti,les drames du village rosa romano,False,non_canon
1883,ernest renan,souvenirs d'enfance et de jeunesse,True,non_canon
1883,alfred sirven,la bigame roman contemporain,False,non_canon
1883,charles henri tardieu,lettres de bayreuth,False,non_canon
1883,gustave toudouze,la baronne moeurs parisiennes,False,non_canon
1883,emile zola,au bonheur des dames,True,canon
1884,gustave ambo,un voyage de noces,False,non_canon
1884,paul avenel,une amie devouee,False,non_canon
1884,adolphe badin,couloirs et coulisses,False,non_canon
1884,elie berthet,le brocanteur,False,non_canon
1884,elemir bourges,le crepuscule des dieux,False,non_canon
1884,édouard cavailhon,la créole parisienne,False,non_canon
1884,eugene chavette,la conquete d une cuisiniere,False,non_canon
1884,eugene chavette,le saucisson a pattes,False,non_canon
1884,eugene chavette,le saucisson a pattes,False,non_canon
1884,jules claretie,le prince zilah roman parisien,False,non_canon
1884,georges darien,le voleur,False,non_canon
1884,alphonse daudet,sapho,True,canon
1884,gabriel ferry,le coureur des bois ou les chercheurs d'or,False,non_canon
1884,gabriel ferry,le coureur des bois ou les chercheurs d'or,False,non_canon
1884,jeanne france,le mystere d un vieux chateau,False,non_canon
1884,edmond de goncourt,cherie,True,non_canon
1884,julie gouraud,la petite maîtresse de maison,False,non_canon
1884,julie gouraud,le vieux chateau,False,non_canon
1884,de maupassant guy,au soleil,True,canon
1884,de maupassant guy,clair de lune,True,canon
1884,de maupassant guy,les soeurs rondoli,True,non_canon
1884,de maupassant guy,miss harriet,True,non_canon
1884,de maupassant guy,yvette,True,non_canon
1884,robert halt,marianne,False,non_canon
1884,arsene houssaye,les douze nouvelles,False,non_canon
1884,joris karl huysmans,a rebours,True,canon
1884,andre laurie,l heritier de robinson,False,non_canon
1884,roy albert le,l amour sans phrase,False,non_canon
1884,pamphile lemay,l affaire sougraine,False,non_canon
1884,catulle mendes,jeunes filles,False,non_canon
1884,jacques normand,le monde ou nous sommes,False,non_canon
1884,b. poitevin,le pecheur de l ile de la borde,False,non_canon
1884,rachilde,monsieur venus,True,non_canon
1884,adolphe pradel georges racot,le diamant rouge,False,non_canon
1884,louis rousselet,la peau du tigre,False,non_canon
1884,jocelyn sernhac,le credit gaulois,False,non_canon
1884,armand silvestre,en pleine fantaisie,False,non_canon
1884,claude vignon,le mariage d un sous prefet,False,non_canon
1884,henriette de witt,scenes historiques,False,non_canon
1884,emile zola,la joie de vivre,True,canon
1885,constant amero,le tour de france d un petit parisien,False,non_canon
1885,d aurevilly jules barbey,une page d histoire,True,non_canon
1885,rene bazin,ma tante giron,False,non_canon
1885,adophe belot,une affolee d'amour,False,non_canon
1885,fortune du boisgobey,la voilette bleue,False,non_canon
1885,fortune du boisgobey,le pouce crochu,False,non_canon
1885,paul bourget,cruelle enigme,True,non_canon
1885,alphonse daudet,tartarin sur les alpes,True,non_canon
1885,ernest daudet,le roman de delphine,False,non_canon
1885,celine fallet,l hotellerie de la montagne,False,non_canon
1885,henry greville,a travers champs,False,non_canon
1885,henry greville,clairefontaine,False,non_canon
1885,henry greville,idylles,False,non_canon
1885,henry greville,le mors aux dents,False,non_canon
1885,henry greville,les ormes,False,non_canon
1885,de maupassant guy,bel ami,True,canon
1885,de maupassant guy,contes du jour et de la nuit,True,canon
1885,jules lermina,histoires incroyables,False,non_canon
1885,paul mahalin,l hotellerie sanglante,False,non_canon
1885,hector malot,romain kalbris,False,non_canon
1885,georges ohnet,la grande marniere,False,non_canon
1885,georges sauton,mouchot la fille,False,non_canon
1885,paul verlaine,louise leclercq,True,non_canon
1885,jules verne,mathias sandorf,True,canon
1885,emile zola,germinal,True,canon
1886,paul arene,contes de provence,False,non_canon
1886,fortune du boisgobey,la bande rouge,False,non_canon
1886,fortune du boisgobey,la bande rouge,False,non_canon
1886,paul bourget,andre cornelis,True,non_canon
1886,zulma tourangin mme carraud,contes et historiettes,False,non_canon
1886,alphonse daudet,la belle nivernaise,True,non_canon
1886,jeanne france,une française souvenirs de l annee terrible,False,non_canon
1886,de maupassant guy,monsieur parent,True,non_canon
1886,ernest d  hervilly,le chat du neptune,False,non_canon
1886,camille lemonnier,les joujoux parlants,False,non_canon
1886,pierre loti,pecheur d islande,True,non_canon
1886,paul mahalin,la filleule de lagardere,False,non_canon
1886,paul mahalin,la filleule de lagardere,False,non_canon
1886,hector malot,baccara,False,non_canon
1886,paul margueritte,jours d epreuve,False,non_canon
1886,jules mary,roger la honte,False,non_canon
1886,m. maryan,la faute du pere,False,non_canon
1886,louise michel,memoires,True,canon
1886,octave mirbeau,le calvaire,True,non_canon
1886,george sand,les ailes de courage,True,non_canon
1886,jules valles,l insurge,True,non_canon
1886,paul verlaine,les memoires d un veuf,True,non_canon
1886,de l isle adam villiers,l eve future,True,non_canon
1886,henriette de witt,scenes historiques,False,non_canon
1886,emile zola,l oeuvre,True,non_canon
1887,paul adam,la glebe,False,non_canon
1887,adolphe belot,alphonsine,False,non_canon
1887,leon bloy,le desespere,True,canon
1887,paul bourget,mensonges,True,non_canon
1887,albert delpit,mademoiselle de bressier,False,non_canon
1887,anatole france,nos enfants,True,non_canon
1887,henry greville,nikanor,False,non_canon
1887,de maupassant guy,le horla,True,non_canon
1887,de maupassant guy,mont oriol,True,canon
1887,joris karl huysmans,un dilemme,True,non_canon
1887,pierre loti,madame chrysantheme,True,canon
1887,hector malot,ghislaine,False,non_canon
1887,jules mary,la revanche de roger la honte,False,non_canon
1887,jest rene de pont,le cas du docteur plemen,False,non_canon
1887,mme soboleska,les jeunes filles de quinnebasset,False,non_canon
1887,jules verne,nord contre sud,True,non_canon
1887,de l isle adam auguste villiers,tribulat bonhomet,True,non_canon
1887,emile zola,la terre,True,canon
1888,alfred assollant,brancas les amours de quaterquem,False,non_canon
1888,maurice barres,le culte du moi,True,non_canon
1888,honore beaugrand,jeanne la fileuse,False,non_canon
1888,stella blandy,l oncle philibert,False,non_canon
1888,fortune du boisgobey,l oeil de chat,False,non_canon
1888,fortune du boisgobey,l oeil de chat,False,non_canon
1888,jules claretie,bouddha,False,non_canon
1888,georges courteline,les femmes d amis,False,non_canon
1888,alphonse daudet,l immortel,True,non_canon
1888,alphonse daudet,souvenirs d un homme de lettres,True,non_canon
1888,georges eekhoud,la nouvelle carthage,False,non_canon
1888,julie gouraud,quand je serai grande,False,non_canon
1888,henry greville,la seconde mere,False,non_canon
1888,de maupassant guy,le rosier de mme husson,True,non_canon
1888,de maupassant guy,pierre et jean,True,canon
1888,leonce de larmandie,excelsior roman parisien,False,non_canon
1888,daniel lesueur,amour d aujourd hui,False,non_canon
1888,hector malot,conscience,False,non_canon
1888,octave mirbeau,l abbe jules,True,non_canon
1888,rachilde,la marquise de sade,True,non_canon
1888,aine j h rosny,les corneilles,False,non_canon
1888,armand silvestre,rose de mai,False,non_canon
1888,madame de stolz,violence et bonte,False,non_canon
1888,andre theuriet,gertrude et veronique,False,non_canon
1888,jules verne,deux ans de vacances,True,non_canon
1888,henriette de witt,scenes historiques,False,non_canon
1888,emile zola,le reve,True,canon
1889,maurice barres,le culte du moi,True,non_canon
1889,fortune du boisgobey,double blanc,False,non_canon
1889,fortune du boisgobey,la main froide,False,non_canon
1889,françois coppee,henriette,False,non_canon
1889,georges darien,bas les coeurs,False,non_canon
1889,roger dombre,folla,False,non_canon
1889,anatole france,thais,True,non_canon
1889,h de le faure georges graffigny,aventures extraordinaires d un savant russe,False,non_canon
1889,h de le faure georges graffigny,aventures extraordinaires d un savant russe,False,non_canon
1889,de maupassant guy,fort comme la mort,True,non_canon
1889,de maupassant guy,la main gauche,True,canon
1889,brete jean de la,mon oncle et mon cure,False,non_canon
1889,camille lemonnier,ceux de la glebe,False,non_canon
1889,pierre loti,japoneries d automne,True,non_canon
1889,jules mary,la revanche de roger la honte,False,non_canon
1889,leon de tinseau,ma cousine pot au feu,False,non_canon
1889,jules verne,au xxixe siecle ou la journee d un journaliste americain,True,non_canon
1890,rene bazin,les noellet,False,non_canon
1890,paul bourget,un coeur de femme,True,non_canon
1890,georges darien,biribi discipline militaire,False,non_canon
1890,alphonse daudet,port tarascon dernieres aventures de l illustre tartarin,True,non_canon
1890,ernest daudet,fils d emigre,False,non_canon
1890,edouard delpit,yvonne,False,non_canon
1890,roger dombre,la nounou,False,non_canon
1890,roger dombre,une pupille genante,False,non_canon
1890,louis dumur,albert,False,non_canon
1890,remy de gourmont,sixtine  roman de la vie cerebrale,True,non_canon
1890,henry greville,le passe,False,non_canon
1890,de maupassant guy,l inutile beaute,True,non_canon
1890,de maupassant guy,notre coeur,True,canon
1890,louise hameau,mademoiselle pourquoi,False,non_canon
1890,camille lemonnier,le possede etude passionnelle,False,non_canon
1890,jules lermina,l elixir de vie,False,non_canon
1890,daniel lesueur,nevrosee,False,non_canon
1890,pierre loti,au maroc,True,non_canon
1890,pierre loti,le roman d un enfant,True,non_canon
1890,octave mirbeau,sebastien roch,True,non_canon
1890,georges ohnet,l ame de pierre,False,non_canon
1890,olga de segur pitray,voyages abracadabrants du gros phileas,False,non_canon
1890,jest rene de pont,le fleuve des perles,False,non_canon
1890,emile richebourg,les amours de village,False,non_canon
1890,philippe tonelli,scenes de la vie corse,False,non_canon
1890,emile zola,la bete humaine,True,canon
1891,gustave aimard,les pirates des prairies,False,non_canon
1891,alphonse allais,a se tordre,False,non_canon
1891,maurice barres,le culte du moi,True,non_canon
1891,de laforest jean louis dubut,morphine,False,non_canon
1891,paul feval,la vampire,False,non_canon
1891,h de le faure georges graffigny,aventures extraordinaires d un savant russe,False,non_canon
1891,henry greville,peril,False,non_canon
1891,joris karl huysmans,la bas,True,non_canon
1891,pierre loti,le livre de la pitie et de la mort,True,non_canon
1891,hector malot,anie,True,non_canon
1891,auguste maquet,la belle gabrielle,False,non_canon
1891,auguste maquet,la belle gabrielle,False,non_canon
1891,auguste maquet,la belle gabrielle,False,non_canon
1891,oscar metenier,le gorille roman parisien,False,non_canon
1891,oscar metenier,zezette  moeurs foraines,False,non_canon
1891,georges ohnet,dette de haine,False,non_canon
1891,olga de segur pitray,l usine et le chateau,False,non_canon
1891,leon de tinseau,plus fort que la haine,False,non_canon
1891,paul verlaine,mes hopitaux,True,non_canon
1891,henriette de witt,la petite fille aux grand meres,False,non_canon
1891,emile zola,l argent,True,canon
1892,alphonse allais,vive la vie,False,non_canon
1892,rene bazin,la sarcelle bleue,False,non_canon
1892,paul bourget,la terre promise,True,non_canon
1892,jules claretie,l americaine,False,non_canon
1892,josephine colomb,les conquetes d hermine,False,non_canon
1892,alphonse daudet,rose et ninette et autres histoires,True,non_canon
1892,pierre decourcelle,mam zelle misere,False,non_canon
1892,louis frechette,originaux et detraques,False,non_canon
1892,henry greville,chenerol,False,non_canon
1892,bretejean de la,le roman d'une croyante,False,non_canon
1892,roux hugues le,les gens d aujourd hui,False,non_canon
1892,daniel lesueur,passion slave,False,non_canon
1892,pierre loti,fantome d orient,True,non_canon
1892,catulle mendes,luscignole,False,non_canon
1892,marcel prevost,l automne d une femme,False,non_canon
1892,jules renard,l ecornifleur,True,non_canon
1892,georges rodenbach,bruges la morte,True,canon
1892,marcel schwob,le roi au masque d or,True,non_canon
1892,madame de stolz,la famille coquelicot,False,non_canon
1892,jules verne,le chateau des carpathes,True,non_canon
1892,emile zola,la debacle,True,canon
1893,paul adam,le conte futur,False,non_canon
1893,gustave aimard,la belle riviere,False,non_canon
1893,alphonse allais,le parapluie de l escouade,False,non_canon
1893,alphonse allais,pas de bile ,False,non_canon
1893,rene bazin,madame corentine,False,non_canon
1893,paul bourget,cosmopolis,True,non_canon
1893,charles buet,guy main rouge legende du pays de savoie,False,non_canon
1893,georges courteline,messieurs les ronds de cuir,False,non_canon
1893,paul fils feval,les suites de lagardere,False,non_canon
1893,paul fils feval,les suites de lagardere,False,non_canon
1893,paul fils feval,les suites de lagardere,False,non_canon
1893,anatole france,les opinions de m jerome coignard,True,non_canon
1893,maurice leblanc,une femme,False,canon
1893,jules lemaitre,les rois,False,non_canon
1893,camille lemonnier,l homme qui tue les femmes,False,non_canon
1893,daniel lesueur,justice de femme,False,non_canon
1893,pierre loti,matelot,True,non_canon
1893,rene maizeroy,la fete,False,non_canon
1893,hector malot,en famille,False,non_canon
1893,delorme marie,les filles du clown,False,non_canon
1893,oscar metenier,barbe bleue,False,non_canon
1893,maurice montegut,madame tout le monde,False,non_canon
1893,jules renard,coquecigrues,True,canon
1893,anatole de segur,les enfants de paris,False,non_canon
1893,berthe vadier,rose et rosette odyssee d une trop belle poupee,False,non_canon
1893,paul verlaine,mes prisons,True,canon
1893,emile zola,le docteur pascal,True,canon
1894,alphonse allais,rose et vert pomme,False,non_canon
1894,paul arene,domnine,False,non_canon
1894,rene bazin,terre d espagne,False,non_canon
1894,leon bloy,histoires desobligeantes,False,non_canon
1894,charles buet,le chasseur d ours,False,non_canon
1894,henri de chabrillat,les cinq sous de lavarede,False,non_canon
1894,albert cim,histoire d un baiser,False,non_canon
1894,camille flammarion,la fin du monde,False,non_canon
1894,anatole france,le lys rouge,True,non_canon
1894,judith gautier,memoires d un elephant blanc,False,non_canon
1894,daniel lesueur,haine d amour,False,non_canon
1894,pierre louÿs,les chansons de bilitis,True,non_canon
1894,henri de noussanne,jasmin robba,False,non_canon
1894,marcel prevost,les demi vierges,False,non_canon
1894,rachilde,le demon de l absurde,False,non_canon
1894,jules renard,poil de carotte,True,canon
1894,stendhal,lucien leuwen,True,canon
1894,victor tissot,simone histoire d une jeune fille moderne,False,non_canon
1894,fernand vanderem,la cendre roman,False,non_canon
1895,alphonse allais,deux et deux font cinq,False,non_canon
1895,paul arene,le midi bouge,False,non_canon
1895,lano pierre de,carnet d une femme,False,non_canon
1895,anatole france,le puit de sainte claire,True,non_canon
1895,andre gide,paludes,True,non_canon
1895,joris karl huysmans,en route,True,non_canon
1895,paul d  ivoi,le sergent simplet a travers les colonies françaises,False,non_canon
1895,maurice leblanc,contes,False,canon
1895,jules lermina,l enigme,False,non_canon
1895,jules lermina,la deux fois morte,False,non_canon
1895,pierre loti,jerusalem,True,non_canon
1895,pierre loti,le desert,True,non_canon
1895,pierre louÿs,aphrodite  moeurs antiques,True,non_canon
1895,pierre mael,les derniers hommes rouges,False,non_canon
1895,jean rameau,yan,False,non_canon
1895,jules paul tardivel,pour la patrie,False,non_canon
1895,fernand vanderem,charlie,False,non_canon
1896,jean aicard,notre dame d amour,False,non_canon
1896,alphonse allais,on n est pas des boeufs,False,non_canon
1896,rene boylesve,le medecin des dames de neans,False,non_canon
1896,louis dumur,pauline ou la liberte de l amour,False,non_canon
1896,h de le faure georges graffigny,aventures extraordinaires d un savant russe,True,non_canon
1896,gyp,bijou,False,non_canon
1896,alfred jarry,l autre alceste,True,non_canon
1896,andre laurie,la vie de college dans tous les temps et dans tous les pays,False,non_canon
1896,pierre loti,la galilee,True,non_canon
1896,pierre loti,la mosquee verte,True,non_canon
1896,pierre loti,ramuntcho,True,non_canon
1896,marcel schwob,vies imaginaires,True,canon
1896,mme soboleska,siribeddi memoires d un elephant,False,non_canon
1896,jules verne,clovis dardentor,True,non_canon
1897,alphonse allais,le bec en l air,False,non_canon
1897,rene bazin,de toute son ame,False,non_canon
1897,leon bloy,la femme pauvre,False,non_canon
1897,rene boylesve,sainte marie des fleurs,False,non_canon
1897,anatole france,l orme du mail,True,non_canon
1897,anatole france,le mannequin d osier,True,non_canon
1897,montmeril gerald,chryseis au desert,False,non_canon
1897,andre gide,les nourritures terrestres,True,non_canon
1897,gyp,totote,False,non_canon
1897,paul d  ivoi,cousin de lavarede ,False,non_canon
1897,paul d  ivoi,jean fanfare,False,non_canon
1897,camille lemonnier,l homme en amour,False,non_canon
1897,daniel lesueur,le mariage de gabrielle,False,non_canon
1897,pierre loti,figures et choses qui passaient,True,non_canon
1897,pierre loti,ramuntcho,True,non_canon
1897,pierre mael,au pays du mystere,False,non_canon
1897,jules mary,la pocharde,False,non_canon
1897,jules mary,les filles de la pocharde,False,non_canon
1897,gabriel montoya,le roman comique du chat noir,False,non_canon
1897,georges rodenbach,le carillonneur,True,non_canon
1897,j h aine rosny,la tentatrice,False,non_canon
1897,raymond roussel,la doublure,True,non_canon
1897,fernand vanderem,les deux rives roman,False,non_canon
1897,jules verne,le sphinx des glaces,True,non_canon
1898,paul bourget,la duchesse bleue,True,non_canon
1898,rene boylesve,le parfum des iles borromees,False,non_canon
1898,victor cherbuliez,jacquine vanesse,False,non_canon
1898,jules claretie,un chapitre inedit de don quichotte,False,non_canon
1898,du faouedic noemie dondel,voyages loin de ma chambre,False,non_canon
1898,du faouedic noemie dondel,voyages loin de ma chambre,False,non_canon
1898,paul feval,la fabrique de crimes,False,non_canon
1898,joris karl huysmans,la cathedrale,True,non_canon
1898,paul d  ivoi,corsaire triplex,False,non_canon
1898,paul d  ivoi,la capitaine nilia,False,non_canon
1898,daniel lesueur,levres closes,False,non_canon
1898,pierre louÿs,la femme et le pantin,True,non_canon
1898,henri malin,les premiers combats de la vie un collegien de paris en 1870,False,non_canon
1898,jules renard,bucoliques,True,non_canon
1898,jules verne,le secret de wilhelm storitz,True,non_canon
1898,eugene melchior de vogue,jean d agreve,False,non_canon
1899,paul adam,la force,False,non_canon
1899,alphonse allais,l affaire blaireau,False,non_canon
1899,alphonse allais,pour cause de fin de bail,False,non_canon
1899,rene bazin,la terre qui meurt,False,non_canon
1899,rene boylesve,mademoiselle clocque,False,non_canon
1899,josephine colomb,chloris et jeanneton,False,non_canon
1899,georges eekhoud,escal vigor,False,non_canon
1899,chatrian erckmann,l esquisse mysterieuse,False,non_canon
1899,anatole france,l anneau d amethyste,True,non_canon
1899,anatole france,pierre noziere,True,non_canon
1899,rouge gustave le,la conspiration des milliardaires,False,non_canon
1899,rouge gustave le,la conspiration des milliardaires,False,non_canon
1899,rouge gustave le,la conspiration des milliardaires,False,non_canon
1899,rouge gustave le,la conspiration des milliardaires,False,non_canon
1899,pierre loti,la chanson des vieux epoux,True,non_canon
1899,octave mirbeau,le jardin des supplices,True,non_canon
1899,louis noir,au pole et autour du pole dans les glaces,False,non_canon
1899,louis noir,en route vers le pole au pays des boeufs musques,False,non_canon
1899,louis noir,le trappeur la renardiere au canada la tribu des bois brules,False,non_canon
1899,louis noir,un mariage polaire,False,non_canon
1899,louis noir,une chasse a courre au pole nord,False,non_canon
1899,louis noir,une française captive chez les peaux rouges,False,non_canon
1899,georges ohnet,au fond du gouffre,False,non_canon
1899,jules verne,le testament d un excentrique,True,non_canon
1900,alphonse allais,ne nous frappons pas,False,non_canon
1900,honore beaugrand,la chasse galerie,False,non_canon
1900,rieder charlotte chabrier,les epreuves de charlotte,False,non_canon
1900,colette,claudine a l ecole,True,non_canon
1900,colette,la retraite sentimentale,True,non_canon
1900,marcel dhanys,le voeu de phanette,False,non_canon
1900,georges eekhoud,la faneuse d amour,False,non_canon
1900,anatole france,monsieur bergeret a paris,True,non_canon
1900,roy eugene le,jacquou le croquant,False,non_canon
1900,octave mirbeau,le journal d une femme de chambre,True,canon
1900,charles louis philippe,la mere et l enfant,False,non_canon
1900,raymond roussel,chiquenaude,True,non_canon
1900,jules  verne,seconde patrie,True,non_canon
1901,rene bazin,les oberle,False,non_canon
1901,rene boylesve,la becquee,False,non_canon
1901,albert cim,contes et souvenirs de mon pays,False,non_canon
1901,colette,claudine a paris,True,non_canon
1901,marcel dhanys,sur les marches du trone,False,non_canon
1901,paul d  ivoi,voyages excentriques cigale en chine,False,non_canon
1901,daniel lesueur,l honneur d une femme,False,non_canon
1901,jean lorrain,monsieur de phocas astarta  roman,True,non_canon
1901,pierre louÿs,les aventures du roi pausole,True,non_canon
1901,pierre mael,un mousse de surcouf,False,non_canon
1901,mme soboleska,les bonnes idees de mlle rose,False,non_canon
1901,georges thurner,mademoiselle flammette.,False,non_canon
1902,alphonse allais,le captain cap,False,non_canon
1902,rene bazin,contes de bonne perrette,False,non_canon
1902,colette,claudine en menage,True,non_canon
1902,jules de gastyne,le lys noir,False,non_canon
1902,andre laurie,memoires d un collegien russe,False,non_canon
1902,rouge gustave le,la princesse des airs,False,non_canon
1902,rouge gustave le,la princesse des airs,False,non_canon
1902,camille lemonnier,les deux consciences,False,non_canon
1902,daniel lesueur,le meurtre d une ame,False,non_canon
1902,pierre loti,les derniers jours de pekin,True,non_canon
1902,hugues rebell,les nuits chaudes du cap français,False,non_canon
1903,paul adam,au soleil de juillet,False,non_canon
1903,rene bazin,donatienne,False,non_canon
1903,b de buxy,la demoiselle au bois dormant,False,non_canon
1903,rieder charlotte chabrier,les enfants du luxembourg,False,non_canon
1903,colette,claudine s en va,True,non_canon
