,doc_name,date,auteur,titre,canon_roman,canon_auteur,gender,bac,brevet,lm,sup,prix,gf,pleiade,gouv
1506,1899_Allais-Alphonse_Pour-cause-de-fin-de-bail,1899,alphonse allais,pour cause de fin de bail,non_canon,False,male,0,0,0,0,0,0,0,0
1507,1899_Bazin-Rene_La-terre-qui-meurt,1899,rene bazin,la terre qui meurt,non_canon,False,male,0,0,0,0,0,0,0,0
1508,1899_Boylesve-Rene_Mademoiselle-Clocque,1899,rene boylesve,mademoiselle clocque,non_canon,False,male,0,0,0,0,0,0,0,0
1509,1899_Colomb-Josephine_Chloris-et-Jeanneton,1899,josephine colomb,chloris et jeanneton,non_canon,False,female,0,0,0,0,0,0,0,0
1510,1899_Eekhoud-Georges_Escal-Vigor,1899,georges eekhoud,escal vigor,non_canon,False,male,0,0,0,0,0,0,0,0
1511,1899_Erckmann-Chatrian_L-esquisse-mysterieuse,1899,chatrian erckmann,l esquisse mysterieuse,non_canon,False,male,0,0,0,0,0,0,0,0
1512,1899_France-Anatole_L-anneau-d-amethyste,1899,anatole france,l anneau d amethyste,non_canon,True,male,0,0,1,0,0,0,1,0
1513,1899_France-Anatole_Pierre-Noziere,1899,anatole france,pierre noziere,non_canon,True,male,0,0,1,0,0,0,1,0
1514,1899_Le-Rouge-Gustave_La-Conspiration-des-milliardaires_Tome-I,1899,rouge gustave le,la conspiration des milliardaires,non_canon,False,male,0,0,0,0,0,0,0,0
1515,1899_Le-Rouge-Gustave_La-Conspiration-des-milliardaires_Tome-II-a-coups-de-milliards,1899,rouge gustave le,la conspiration des milliardaires,non_canon,False,male,0,0,0,0,0,0,0,0
1516,1899_Le-Rouge-Gustave_La-Conspiration-des-milliardaires_Tome-III-Le-Regiment-des-hypnotiseurs,1899,rouge gustave le,la conspiration des milliardaires,non_canon,False,male,0,0,0,0,0,0,0,0
1517,1899_Le-Rouge-Gustave_La-Conspiration-des-milliardaires_Tome-IV-La-revanche-du-Vieux-Monde,1899,rouge gustave le,la conspiration des milliardaires,non_canon,False,male,0,0,0,0,0,0,0,0
1518,1899_Loti-Pierre_La-chanson-des-vieux-epoux,1899,pierre loti,la chanson des vieux epoux,non_canon,True,male,0,0,1,0,0,0,0,0
1519,1899_Mirbeau-Octave_Le-Jardin-des-supplices,1899,octave mirbeau,le jardin des supplices,non_canon,True,male,0,0,0,0,0,0,0,0
1520,1899_Noir-Louis_Au-Pole-et-autour-du-Pole-Dans-les-glaces,1899,louis noir,au pole et autour du pole dans les glaces,non_canon,False,male,0,0,0,0,0,0,0,0
1521,1899_Noir-Louis_En-route-vers-le-Pole-Au-pays-des-boeufs-musques,1899,louis noir,en route vers le pole au pays des boeufs musques,non_canon,False,male,0,0,0,0,0,0,0,0
1522,1899_Noir-Louis_Le-Trappeur-La-Renardiere-Au-Canada-la-tribu-des-Bois-Brules,1899,louis noir,le trappeur la renardiere au canada la tribu des bois brules,non_canon,False,male,0,0,0,0,0,0,0,0
1523,1899_Noir-Louis_Un-mariage-polaire-Au-Pole-Nord-chez-les-esquimaux,1899,louis noir,un mariage polaire au pole nord chez les esquimaux,non_canon,False,male,0,0,0,0,0,0,0,0
1524,1899_Noir-Louis_Une-chasse-a-courre-au-Pole-nord-Chez-les-esquimaux,1899,louis noir,une chasse a courre au pole nord chez les esquimaux,non_canon,False,male,0,0,0,0,0,0,0,0
1525,1899_Noir-Louis_Une-française-captive-chez-les-Peaux-Rouges-Chez-les-Sioux,1899,louis noir,une française captive chez les peaux rouges chez les sioux,non_canon,False,male,0,0,0,0,0,0,0,0
1526,1899_Ohnet_Georges_Au-fond-du-gouffre_remastered,1899,ohnet,georges,non_canon,False,male,0,0,0,0,0,0,0,0
1527,1899_Verne-Jules_Le-Testament-d-un-excentrique,1899,jules verne,le testament d un excentrique,non_canon,True,male,0,0,0,0,0,0,1,0
1528,1900_Allais-Alphonse_Ne-nous-frappons-pas,1900,alphonse allais,ne nous frappons pas,non_canon,False,male,0,0,0,0,0,0,0,0
1529,1900_Beaugrand-Honore_La-chasse-galerie,1900,honore beaugrand,la chasse galerie,non_canon,False,male,0,0,0,0,0,0,0,0
1530,1900_Chabrier-Rieder-Charlotte_Les-epreuves-de-Charlotte,1900,rieder charlotte chabrier,les epreuves de charlotte,non_canon,False,female,0,0,0,0,0,0,0,0
1531,1900_Colette_Claudine-a-l-ecole,1900,colette,claudine a l ecole,non_canon,True,female,0,0,1,0,0,0,1,0
1532,1900_Colette_La-retraite-sentimentale,1900,colette,la retraite sentimentale,canon,True,female,0,0,1,0,0,0,1,0
1533,1900_Dhanys-Marcel_Le-voeu-de-Phanette,1900,marcel dhanys,le voeu de phanette,non_canon,False,female,0,0,0,0,0,0,0,0
1534,1900_Eekhoud-Georges_La-faneuse-d-amour,1900,georges eekhoud,la faneuse d amour,non_canon,False,male,0,0,0,0,0,0,0,0
1535,1900_France-Anatole_Monsieur-Bergeret-a-Paris,1900,anatole france,monsieur bergeret a paris,non_canon,True,male,0,0,1,0,0,0,1,0
1536,1900_Le-Roy-Eugene_Jacquou-Le-Croquant,1900,roy eugene le,jacquou le croquant,non_canon,False,male,0,0,0,0,0,0,0,0
1537,1900_Mirbeau-Octave_Le-journal-d-une-femme-de-chambre,1900,octave mirbeau,le journal d une femme de chambre,non_canon,True,male,0,0,0,0,0,0,0,0
1538,1900_Philippe-Charles-Louis_La-mere-et-l-enfant,1900,charles louis philippe,la mere et l enfant,non_canon,False,male,0,0,0,0,0,0,0,0
1539,1900_Roussel-Raymond_Chiquenaude,1900,raymond roussel,chiquenaude,non_canon,True,male,0,0,0,0,0,0,0,0
1540,1900_Verne-Jules-_Seconde-patrie,1900,jules  verne,seconde patrie,non_canon,True,male,0,0,0,0,0,0,0,0
1541,1901_Bazin-Rene_Les-Oberle,1901,rene bazin,les oberle,non_canon,False,male,0,0,0,0,0,0,0,0
1542,1901_Boylesve-Rene_La-Becquee,1901,rene boylesve,la becquee,non_canon,False,male,0,0,0,0,0,0,0,0
1543,1901_Cim-Albert_Contes-et-souvenirs-de-mon-pays,1901,albert cim,contes et souvenirs de mon pays,non_canon,False,male,0,0,0,0,0,0,0,0
1544,1901_Colette_Claudine-a-Paris,1901,colette,claudine a paris,non_canon,True,female,0,0,1,0,0,0,1,0
1545,1901_Dhanys-Marcel_Sur-les-marches-du-trone,1901,marcel dhanys,sur les marches du trone,non_canon,False,female,0,0,0,0,0,0,0,0
1546,1901_Lesueur-Daniel_L-honneur-d-une-femme,1901,daniel lesueur,l honneur d une femme,non_canon,False,female,0,0,0,0,0,0,0,0
1547,1901_Lorrain-Jean_Monsieur-de-Phocas-Astarta--Roman,1901,jean lorrain,monsieur de phocas astarta  roman,non_canon,True,male,0,0,0,0,0,0,0,0
1548,1901_Louÿs-Pierre_Les-aventures-du-roi-Pausole,1901,pierre louÿs,les aventures du roi pausole,non_canon,True,male,0,0,0,0,0,0,0,0
1549,1901_Mael-Pierre_Un-mousse-de-Surcouf,1901,pierre mael,un mousse de surcouf,non_canon,False,male,0,0,0,0,0,0,0,0
1550,1901_Soboleska-Mme_(pseud-Jacques-Lermont)_Les-Bonnes-idees-de-Mlle-Rose-Les-Enfants-au-ballon-elastique,1901,mme soboleska,(pseud jacques lermont),non_canon,False,female,0,0,0,0,0,0,0,0
1551,1901_Thurner-Georges_Mademoiselle-Flammette.,1901,georges thurner,mademoiselle flammette.,non_canon,False,male,0,0,0,0,0,0,0,0
1552,1901__voi-Paul-d-_Voyages-excentriques-Cigale-en-Chine,1901,,voi paul d ,non_canon,False,male,0,0,1,0,0,0,1,0
1553,1902_Allais-Alphonse_Le-Captain-Cap,1902,alphonse allais,le captain cap,non_canon,False,male,0,0,0,0,0,0,0,0
1554,1902_Bazin-Rene_Contes-de-bonne-Perrette,1902,rene bazin,contes de bonne perrette,non_canon,False,male,0,0,0,0,0,0,0,0
1555,1902_Colette_Claudine-en-menage,1902,colette,claudine en menage,non_canon,True,female,0,0,1,0,0,0,1,0
1556,1902_Gastyne-Jules-de_Le-lys-noir,1902,jules de gastyne,le lys noir,non_canon,False,male,0,0,0,0,0,0,0,0
1557,1902_Laurie-Andre_Memoires-d-un-collegien-russe,1902,andre laurie,memoires d un collegien russe,non_canon,False,male,0,0,0,0,0,0,0,0
1558,1902_Le-Rouge-Gustave_La-Princesse-des-airs_Tome-I,1902,rouge gustave le,la princesse des airs,non_canon,False,male,0,0,0,0,0,0,0,0
1559,1902_Le-Rouge-Gustave_La-Princesse-des-airs_Tome-II,1902,rouge gustave le,la princesse des airs,non_canon,False,male,0,0,0,0,0,0,0,0
1560,1902_Lemonnier-Camille_Les-Deux-Consciences,1902,camille lemonnier,les deux consciences,non_canon,False,male,0,0,0,0,0,0,0,0
1561,1902_Lesueur-Daniel_Le-meurtre-d-une-ame,1902,daniel lesueur,le meurtre d une ame,non_canon,False,female,0,0,0,0,0,0,0,0
1562,1902_Loti-Pierre_Les-derniers-jours-de-Pekin,1902,pierre loti,les derniers jours de pekin,non_canon,True,male,0,0,1,0,0,0,0,0
1563,1902_Rebell-Hugues_Les-Nuits-chaudes-du-Cap-français,1902,hugues rebell,les nuits chaudes du cap français,non_canon,False,male,0,0,0,0,0,0,0,0
1564,1903_Adam-Paul_Au-soleil-de-juillet_(1829-1830),1903,paul adam,au soleil de juillet,non_canon,False,male,0,0,0,0,0,0,0,0
1565,1903_Bazin-Rene_Donatienne,1903,rene bazin,donatienne,non_canon,False,male,0,0,0,0,0,0,0,0
1566,1903_Buxy-B-de_La-Demoiselle-au-Bois-Dormant,1903,b de buxy,la demoiselle au bois dormant,non_canon,False,female,0,0,0,0,0,0,0,0
1567,1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg,1903,rieder charlotte chabrier,les enfants du luxembourg,non_canon,False,female,0,0,0,0,0,0,0,0
1568,1903_Colette_Claudine-s-en-va_(Journal-d-Annie),1903,colette,claudine s en va,non_canon,True,female,0,0,1,0,0,0,1,0
1569,1903_Dhanys-Marcel_Mesalliance--le-Marquis-de-Grignan-et-Marguerite-de-Saint-Amant,1903,marcel dhanys,mesalliance  le marquis de grignan et marguerite de saint amant,non_canon,False,female,0,0,0,0,0,0,0,0
1570,1903_France-Anatole_Histoire-comique,1903,anatole france,histoire comique,non_canon,True,male,0,0,1,0,0,0,1,0
1571,1903_Huysmans-Joris-Karl_L-Oblat,1903,joris karl huysmans,l oblat,non_canon,True,male,0,0,1,0,0,0,0,0
1572,1903_Leblanc-Maurice_Un-gentleman,1903,maurice leblanc,un gentleman,non_canon,False,male,0,0,0,0,0,0,0,0
1573,1903_Loti-Pierre_L-Inde_(sans-les-Anglais),1903,pierre loti,l inde,non_canon,True,male,0,0,1,0,0,0,0,0
1574,1903_Nion-François_Bellefleur-roman-d'un-comedien-au-_VIIe-siecle_remastered,1903,françois nion,bellefleur roman d'un comedien au ,non_canon,False,male,0,0,0,0,0,0,0,0
1575,1903_Ohnet-Georges_Marchand-de-Poison--Les-Batailles-de-la-Vie,1903,georges ohnet,marchand de poison  les batailles de la vie,non_canon,False,male,0,0,0,0,0,0,0,0
1576,1903_Strauss-Renee-Paul_Au-pays-basque,1903,renee paul strauss,au pays basque,non_canon,False,female,0,0,0,0,0,0,0,0
1577,1903_Vogue-Eugene-Melchior-de_Le-Maitre-de-la-mer,1903,eugene melchior de vogue,le maitre de la mer,non_canon,False,male,0,0,0,0,0,0,0,0
1578,1904_Eekhoud-Georges_L-Autre-vue,1904,georges eekhoud,l autre vue,non_canon,False,male,0,0,0,0,0,0,0,0
1579,1904_Fournier-Jules_Le-crime-de-Lachine,1904,jules fournier,le crime de lachine,non_canon,False,male,0,0,0,0,0,0,0,0
1580,1904_Gautier-Judith_Le-paravent-de-soie-et-d-or,1904,judith gautier,le paravent de soie et d or,non_canon,False,female,0,0,0,0,0,0,0,0
1581,1904_Le-Rouge-Gustave_L-Esclave-amoureuse,1904,rouge gustave le,l esclave amoureuse,non_canon,False,male,0,0,0,0,0,0,0,0
1582,1904_Leroux-Gaston_La-double-vie-de-Theophraste-Longuet,1904,gaston leroux,la double vie de theophraste longuet,non_canon,False,male,0,0,0,0,0,0,0,0
1583,1904_Lesueur-Daniel_Le-marquis-de-Valcor,1904,daniel lesueur,le marquis de valcor,non_canon,False,female,0,0,0,0,0,0,0,0
1584,1904_Lesueur-Daniel_Madame-de-Ferneuse,1904,daniel lesueur,madame de ferneuse,non_canon,False,female,0,0,0,0,0,0,0,0
1585,1904_Loti-Pierre_Vers-Ispahan,1904,pierre loti,vers ispahan,canon,True,male,0,0,1,0,0,0,0,0
1586,1904_Moselly-Emile_Jean-des-Brebis-ou-Le-livre-de-la-misere,1904,emile moselly,jean des brebis ou le livre de la misere,canon,False,male,0,0,0,0,0,0,0,0
1587,1904_Noailles-Anna-de_Le-visage-emerveille,1904,anna de noailles,le visage emerveille,canon,True,female,0,0,1,0,0,0,0,0
1588,1904_Regnier-Henri-de_Les-Rencontres-de-M-de-Breot,1904,henri de regnier,les rencontres de m de breot,non_canon,True,male,0,0,1,0,0,0,0,0
1589,1904_Rolland-Romain_Jean-Christophe_Tome-I-L-aube,1904,romain rolland,jean christophe,non_canon,True,male,0,0,1,0,0,0,0,0
1590,1904_Rolland-Romain_Jean-Christophe_Tome-II-Le-matin,1904,romain rolland,jean christophe,non_canon,True,male,0,0,1,0,0,0,0,0
1591,1904_Rolland-Romain_Jean-Christophe_Tome-III-L-adolescent,1904,romain rolland,jean christophe,non_canon,True,male,0,0,1,0,0,0,0,0
1592,1904_Theuriet-Andre_Chanteraine_remastered,1904,andre theuriet,chanteraine,non_canon,False,male,0,0,0,0,0,0,0,0
1593,1904_Toulet-Paul-Jean_Les-tendres-menages,1904,paul jean toulet,les tendres menages,non_canon,False,male,0,0,0,0,0,0,0,0
1594,1904_Verne-Jules_Maitre-du-Monde,1904,jules verne,maitre du monde,non_canon,True,male,0,0,0,0,0,0,1,0
1595,1904_Verne-Jules_Un-drame-en-Livonie,1904,jules verne,un drame en livonie,non_canon,True,male,0,0,0,0,0,0,1,0
1596,1905_Bazin-Rene_L-isolee,1905,rene bazin,l isolee,non_canon,False,male,0,0,0,0,0,0,0,0
1597,1905_Beaunier-Andre_Picrate-et-Simeon,1905,andre beaunier,picrate et simeon,non_canon,False,male,0,0,0,0,0,0,0,0
1598,1905_Cazin-Jeanne_(Mme)_Les-Saltimbanques-scenes-de-la-montagne,1905,jeanne cazin,(mme),canon,False,female,0,0,0,0,0,0,0,0
1599,1905_Darien-Georges_L-epaulette-Souvenirs-d-un-officier,1905,georges darien,l epaulette souvenirs d un officier,non_canon,False,male,0,0,0,0,0,0,0,0
1600,1905_Delly_L'etincelle,1905,delly,l'etincelle,non_canon,False,female,0,0,0,0,0,0,0,0
1601,1905_Dourliac-Arthur_Ma-petite,1905,arthur dourliac,ma petite,non_canon,False,male,0,0,0,0,0,0,0,0
1602,1905_Farrere-Claude_Les-_ivilises,1905,claude farrere,les ,non_canon,False,male,0,0,0,0,0,0,0,0
1603,1905_France-Anatole_Sur-la-pierre-blanche,1905,anatole france,sur la pierre blanche,non_canon,True,male,0,0,1,0,0,0,1,0
1604,1905_Le-Rouge-Gustave_L-Espionne-du-grand-Lama,1905,rouge gustave le,l espionne du grand lama,non_canon,False,male,0,0,0,0,0,0,0,0
1605,1905_Le-Roy-Eugene_Le-moulin-du-Frau,1905,roy eugene le,le moulin du frau,non_canon,False,male,0,0,0,0,0,0,0,0
1606,1905_Lermina-Jules_To-Ho-Le-Tueur-d-or,1905,jules lermina,to ho le tueur d or,canon,False,male,0,0,0,0,0,0,0,0
1607,1905_Loti-Pierre_La-troisieme-jeunesse-de-Madame-Prune,1905,pierre loti,la troisieme jeunesse de madame prune,non_canon,True,male,0,0,1,0,0,0,0,0
1608,1905_Ramuz-Charles-Ferdinand_Aline,1905,charles ferdinand ramuz,aline,non_canon,True,male,0,0,1,0,0,0,0,0
1609,1905_Rebell-Hugues_Gringalette,1905,hugues rebell,gringalette,non_canon,False,male,0,0,0,0,0,0,0,0
1610,1905_Renard-Maurice_Fa_tomes-et-Fantoches,1905,maurice renard,fa,non_canon,False,male,0,0,0,0,0,0,0,0
1611,1905_Rolland-Romain_Jean-Christophe_Tome-IV-La-revolte,1905,romain rolland,jean christophe,non_canon,True,male,0,0,1,0,0,0,0,0
1612,1905_Saint-Ogan-Claude_Claude-Saint-Jan-a-la-belle-etoile,1905,ogan claude saint,claude saint jan a la belle etoile,non_canon,False,female,0,0,0,0,0,0,0,0
1613,1905_Toulet-Paul-Jean_Mon-amie-Nane,1905,paul jean toulet,mon amie nane,non_canon,False,male,0,0,0,0,0,0,0,0
1614,1905_Veber-Pierre_L-aventure,1905,pierre veber,l aventure,non_canon,False,male,0,0,0,0,0,0,0,0
1615,1905_Verne-Jules_L-invasion-de-la-mer,1905,jules verne,l invasion de la mer,non_canon,True,male,0,0,0,0,0,0,1,0
1616,1905_Verne-Jules_Le-Phare-du-Bout-du-Monde,1905,jules verne,le phare du bout du monde,non_canon,True,male,0,0,0,0,0,0,1,0
1617,1906_Bazin-Rene_Stephanette,1906,rene bazin,stephanette,non_canon,False,male,0,0,0,0,0,0,0,0
1618,1906_Bordeaux-Henry_Les-Roqu_villard,1906,henry bordeaux,les roqu,non_canon,False,male,0,0,0,0,0,0,0,0
1619,1906_Dondel-Du-Faouedic-Noemie_Le-journal-d-une-pensionnaire-en-vacances,1906,du faouedic noemie dondel,le journal d une pensionnaire en vacances,non_canon,False,female,0,0,0,0,0,0,0,0
1620,1906_Farrere-Claude_L-homme-qui-assassina,1906,claude farrere,l homme qui assassina,non_canon,False,male,0,0,0,0,0,0,0,0
1621,1906_Galopin-Arnould_Le-Docteur-Omega_(Aventures-fantastiques-de-trois-Français-dans-la-Planete-Mars),1906,arnould galopin,le docteur omega,non_canon,False,male,0,0,0,0,0,0,0,0
1622,1906_Gide-Andre_Amyntas,1906,andre gide,amyntas,non_canon,True,male,0,0,1,0,0,0,1,0
1623,1906_Le-Rouge-Gustave_La-Reine-des-elephants,1906,rouge gustave le,la reine des elephants,non_canon,False,male,0,0,0,0,0,0,0,0
1624,1906_Level-Maurice_L-epouvante,1906,maurice level,l epouvante,non_canon,False,male,0,0,0,0,0,0,0,0
1625,1906_Loti-Pierre_Les-Desenchantees,1906,pierre loti,les desenchantees,non_canon,True,male,0,0,1,0,0,0,0,0
1626,1906_Mistral-Frederic_Mes-origines,1906,frederic mistral,mes origines,non_canon,True,male,0,0,0,0,0,0,0,0
1627,1906_Morin-Louis_Grand-mere-avait-des-defauts-,1906,louis morin,grand mere avait des defauts ,non_canon,False,male,0,0,0,0,0,0,0,0
1628,1906_Zevaco-Michel_Borgia-,1906,michel zevaco,borgia ,canon,False,male,0,0,0,0,0,0,0,0
1629,1907_Apollinaire-Guillaume_Les-Onze-mille-verges-ou-les-Amours-d-un-hospodar,1907,guillaume apollinaire,les onze mille verges ou les amours d un hospodar,non_canon,True,male,0,0,1,0,0,0,1,0
1630,1907_Gide-Andre_Le-Retour-de-l-enfant-prodigue,1907,andre gide,le retour de l enfant prodigue,non_canon,True,male,0,0,1,0,0,0,1,0
1631,1907_Leblanc-Maurice_Arsene-Lupin-gentleman-camb_ioleur,1907,maurice leblanc,arsene lupin gentleman camb,non_canon,False,male,0,0,0,0,0,0,0,0
1632,1907_Mael-Pierre_Le-Forban-noir,1907,pierre mael,le forban noir,non_canon,False,male,0,0,0,0,0,0,0,0
1633,1907_Moselly-Emile_Terres-lorraines,1907,emile moselly,terres lorraines,non_canon,False,male,0,0,0,0,1,0,0,0
1634,1907_Segalen-Victor_Les-Immemoriaux,1907,victor segalen,les immemoriaux,non_canon,True,male,0,0,0,0,0,0,0,0
1635,1907_Vanderem-Fernand_La-victime,1907,fernand vanderem,la victime,non_canon,False,male,0,0,0,0,0,0,0,0
1636,1907_Zevaco-Michel_L-epopee-d-amour,1907,michel zevaco,l epopee d amour,canon,False,male,0,0,0,0,0,0,0,0
1637,1907_Zevaco-Michel_Le-Capitan,1907,michel zevaco,le capitan,non_canon,False,male,0,0,0,0,0,0,0,0
1638,1907_Zevaco-Michel_Les-Pardaillan,1907,michel zevaco,les pardaillan,non_canon,False,male,0,0,0,0,0,0,0,0
1639,1908_Aicard-Jean_L-Illustre-Maurin,1908,jean aicard,l illustre maurin,non_canon,False,male,0,0,0,0,0,0,0,0
1640,1908_Aicard-Jean_Maurin-des-Maures,1908,jean aicard,maurin des maures,non_canon,False,male,0,0,0,0,0,0,0,0
1641,1908_Barbusse-Henri_L-enfer,1908,henri barbusse,l enfer,non_canon,True,male,0,0,1,0,0,0,0,0
1642,1908_Bazin-Rene_Le-Mariage-de-Mademoiselle-Gimel-Dactylographe,1908,rene bazin,le mariage de mademoiselle gimel dactylographe,non_canon,False,male,0,0,0,0,0,0,0,0
1643,1908_Bovet-Marie-Anne-de_Apres-le-divorce,1908,marie anne de bovet,apres le divorce,non_canon,False,female,0,0,0,0,0,0,0,0
1644,1908_Delly_L-exilee,1908,delly,l exilee,non_canon,False,female,0,0,0,0,0,0,0,0
1645,1908_Delly_Une-femme-superieure,1908,delly,une femme superieure,non_canon,False,female,0,0,0,0,0,0,0,0
1646,1908_Dhanys-Marcel_Marcel-Dhanys-Le-Roman-du-grand-Conde,1908,marcel dhanys,marcel dhanys le roman du grand conde,non_canon,False,female,0,0,0,0,0,0,0,0
1647,1908_France-Anatole_L-Ile-Des-Pingouins,1908,anatole france,l ile des pingouins,canon,True,male,0,0,1,0,0,0,1,0
1648,1908_France-Anatole_Les-contes-de-Jacques-Tournebroche,1908,anatole france,les contes de jacques tournebroche,canon,True,male,0,0,1,0,0,0,1,0
1649,1908_Le-Rouge-Gustave_Le-Prisonnier-de-la-planete-Mars,1908,rouge gustave le,le prisonnier de la planete mars,canon,False,male,0,0,0,0,0,0,0,0
1650,1908_Leblanc-Maurice_Arsene-Lupin-contre-Herlock-Sholmes,1908,maurice leblanc,arsene lupin contre herlock sholmes,non_canon,False,male,0,0,0,0,0,0,0,0
1651,1908_Leroux-Gaston_Le-mystere-de-la-chambre-jaune,1908,gaston leroux,le mystere de la chambre jaune,non_canon,False,male,0,0,0,0,0,0,0,0
1652,1908_Rolland-Romain_Jean-Christophe_Tome-V-La-foire-sur-la-place,1908,romain rolland,jean christophe,non_canon,True,male,0,0,1,0,0,0,0,0
1653,1908_Rolland-Romain_Jean-Christophe_Tome-VI-Antoinette,1908,romain rolland,jean christophe,non_canon,True,male,0,0,1,0,0,0,0,0
1654,1908_Rolland-Romain_Jean-Christophe_Tome-VII-Dans-la-maison,1908,romain rolland,jean christophe,non_canon,True,male,0,0,1,0,0,0,0,0
1655,1908_Savine-Albert_L-Assassinat-de-la-Duchesse-de-Praslin,1908,albert savine,l assassinat de la duchesse de praslin,non_canon,False,male,0,0,0,0,0,0,0,0
1656,1908_Veuzit-Max-du_Le-mystere-de-Malbackt,1908,max du veuzit,le mystere de malbackt,non_canon,False,female,0,0,0,0,0,0,0,0
1657,1908_Zevaco-Michel_Fausta-Vaincue,1908,michel zevaco,fausta vaincue,non_canon,False,male,0,0,0,0,0,0,0,0
1658,1908_Zevaco-Michel_La-Fausta,1908,michel zevaco,la fausta,non_canon,False,male,0,0,0,0,0,0,0,0
1659,1909_Barres-Maurice_Colette-Baudoche,1909,maurice barres,colette baudoche,canon,True,male,0,0,1,0,0,0,0,0
1660,1909_Boylesve-Rene_La-jeune-fille-bien-elevee,1909,rene boylesve,la jeune fille bien elevee,non_canon,False,male,0,0,0,0,0,0,0,0
1661,1909_Corday-Michel_Les-revelees,1909,michel corday,les revelees,non_canon,False,male,0,0,0,0,0,0,0,0
1662,1909_Corday-Michel_Plaisirs-d-auto,1909,michel corday,plaisirs d auto,non_canon,False,male,0,0,0,0,0,0,0,0
1663,1909_Dhanys-Marcel_La-fille-de-Racine,1909,marcel dhanys,la fille de racine,non_canon,False,female,0,0,0,0,0,0,0,0
1664,1909_Farrere-Claude_La-Bataille,1909,claude farrere,la bataille,non_canon,False,male,0,0,0,0,1,0,0,0
1665,1909_Feval-Paul-fils_Les-suites-de-lagardere-7-Le-parc-aux-cerfs,1909,paul fils feval,les suites de lagardere 7 le parc aux cerfs,non_canon,False,male,0,0,0,0,0,0,0,0
1666,1909_Feval-Paul-fils_Les-suites-de-lagardere-8-La-reine-cotillon,1909,paul fils feval,les suites de lagardere 8 la reine cotillon,non_canon,False,male,0,0,0,0,0,0,0,0
1667,1909_Giraudoux-Jean_Provinciales,1909,jean giraudoux,provinciales,non_canon,True,male,0,0,1,0,0,0,1,0
1668,1909_La-Brete-Jean-de_Aimer-quand-meme,1909,brete jean de la,aimer quand meme,non_canon,False,female,0,0,0,0,0,0,0,0
1669,1909_Le-Rouge-Gustave_La-Guerre-des-vampires,1909,rouge gustave le,la guerre des vampires,non_canon,False,male,0,0,0,0,0,0,0,0
1670,1909_Leblanc-Maurice_L-Aiguille-creuse,1909,maurice leblanc,l aiguille creuse,non_canon,False,male,0,0,0,0,0,0,0,0
1671,1909_Lesueur-Daniel_Le-droit-a-la-force,1909,daniel lesueur,le droit a la force,non_canon,False,female,0,0,0,0,0,0,0,0
1672,1909_Zevaco-Michel_Le-Pont-des-soupirs,1909,michel zevaco,le pont des soupirs,canon,False,male,0,0,0,0,0,0,0,0
1673,1909_Zevaco-Michel_Les-Amants-de-Venise,1909,michel zevaco,les amants de venise,non_canon,False,male,0,0,0,0,0,0,0,0
1674,1909_Zevaco-Michel_Nostradamus,1909,michel zevaco,nostradamus,non_canon,False,male,0,0,0,0,0,0,0,0
1675,1909__voi-Paul-d-_L-Espion-X-323-Volume-I-L-Homme-sans-visage,1909,,voi paul d ,non_canon,False,male,0,0,1,0,0,0,1,0
1676,1909__voi-Paul-d-_L-Espion-X-323-Volume-II-Le-Canon-du-sommeil,1909,,voi paul d ,non_canon,False,male,0,0,1,0,0,0,1,0
1677,1910_Audoux-Marguerite_Marie-Claire,1910,marguerite audoux,marie claire,non_canon,False,female,0,0,0,0,0,0,0,0
1678,1910_Bazin-Rene_La-barriere,1910,rene bazin,la barriere,non_canon,False,male,0,0,0,0,0,0,0,0
1679,1910_Cim-Albert_Le-petit-Leveille,1910,albert cim,le petit leveille,non_canon,False,male,0,0,0,0,0,0,0,0
1680,1910_Corday-Michel_Les-casseurs-de-bois,1910,michel corday,les casseurs de bois,non_canon,False,male,0,0,0,0,0,0,0,0
1681,1910_Delly_Esclave-ou-reine,1910,delly,esclave ou reine,non_canon,False,female,0,0,0,0,0,0,0,0
1682,1910_Farrere-Claude_Les-petites-alliees,1910,claude farrere,les petites alliees,non_canon,False,male,0,0,0,0,0,0,0,0
1683,1910_Fournier-Jules_Souvenirs-de-prison,1910,jules fournier,souvenirs de prison,non_canon,False,male,0,0,0,0,0,0,0,0
1684,1910_Graffigny-H-de_Le-tour-de-France-en-aeroplane,1910,h de graffigny,le tour de france en aeroplane,non_canon,False,male,0,0,0,0,0,0,0,0
1685,1910_Leblanc-Maurice_813,1910,maurice leblanc,813,non_canon,False,male,0,0,0,0,0,0,0,0
1686,1910_Leroux-Gaston_Le-parfum-de-la-Dame-en-noir,1910,gaston leroux,le parfum de la dame en noir,non_canon,False,male,0,0,0,0,0,0,0,0
1687,1910_Leroux-Gaston_Le-Roi-Mystere,1910,gaston leroux,le roi mystere,non_canon,False,male,0,0,0,0,0,0,0,0
1688,1910_Lesueur-Daniel_Chacune-son-Reve,1910,daniel lesueur,chacune son reve,non_canon,False,female,0,0,0,0,0,0,0,0
1689,1910_Level-Maurice_Les-portes-de-l-enfer,1910,maurice level,les portes de l enfer,canon,False,male,0,0,0,0,0,0,0,0
1690,1910_Pergaud-Louis_De-Goupil-a-Margot,1910,louis pergaud,de goupil a margot,non_canon,False,male,0,0,0,0,1,0,0,0
